"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"2579" 1.21546116517089 0.293282587158485 0.668773155182844 0.438538217160198 0.66099617260834 0.806697596618904
"2581" 160.052725536866 0.860345194220134 0.326197030853524 2.63750161051118 0.00835192289603076 0.0397551529851064
"2585" 0.406056122986783 -0.119448206460546 0.989937462326749 -0.120662376166465 0.903958460665297 0.953644120737326
"2587" 0.423245501307782 0.663121621469749 1.1236672100748 0.590140582126274 0.555096403447163 0.732333392574417
"2599" 0.714561597207858 -0.253662343072826 0.7772285107163 -0.326367779327921 0.744146112420759 0.863093444230705
"2603" 0.469781811319298 -0.494448544861148 1.01271901696329 -0.488238629451026 0.625380825584797 0.778470182299624
"2637" 2006.52368522271 1.18088309582558 0.193824129007779 6.09254947704773 1.11126481791447e-09 8.26503208323886e-08
"2648" 0.458339793884018 -0.377123925931745 0.9741125376129 -0.38714615752293 0.698648008011073 0.82952973910808
"2650" 0.375693073526882 0.501389711063574 1.02697148497542 0.488221648214093 0.625392852334824 0.778470182299624
"2653" 1.29771607433868 -1.18883246183573 0.713401032540789 -1.6664294101197 0.0956279170840462 0.237045718823136
"2674" 8.80452486314985 -1.12300260876923 0.740159208966733 -1.51724466191125 0.129204924034157 0.292527511499865
"2675" 2.04562514680069 1.3731983504721 0.594073494349427 2.31149573837812 0.0208054882839638 0.0809102322154147
"2677" 4.03553381256044 -1.04020269038889 0.427158442313743 -2.43516828265066 0.0148848654059512 0.061933530884902
"2692" 2.79035129188549 0.309205905657991 0.705931605366828 0.438011137774906 0.661378209609264 0.806697596618904
"2698" 0.680622850745538 -1.77682064709913 1.06748308325074 -1.66449536763458 0.0960134760275224 0.237045718823136
"2699" 0.845021989667232 1.57494348924341 0.940902137273487 1.67386535416661 0.0941570645672862 0.234407754885085
"2706" 0.400934874661494 -2.0266440214038 1.34375780694515 -1.50819143965466 0.131505537567938 0.29415712350723
"2721" 1.45616149811576 -1.18703661454376 0.59263513914007 -2.00298047845455 0.045179383873423 0.14530666705236
"2724" 14.1902016530145 2.5626892668999 0.5439285357696 4.71144479168384 2.45966734472269e-06 6.65228213686363e-05
"2737" 0.511257241074487 -0.763415456938045 0.747380459907054 -1.02145493211448 0.30703895095751 0.511731584929184
"2744" 1.18671147762663 0.654196062719175 0.702785931215504 0.930861068302419 0.351925435340082 0.548156110019238
"2766" 0.54164249720702 -0.789634061317734 0.846155608140552 -0.933201947397092 0.350715709456 0.547705635502152
"2800" 0.71044125525439 1.41506287795678 1.13967090343759 1.24164166487757 0.214368801962904 0.402364155103873
"2829" 0.563772974455874 -0.221742841573163 1.04261455875259 -0.212679594497954 0.831576883875727 0.912893442631103
"2836" 1.89234940667575 -1.87455702347114 0.658012845039167 -2.84881524365921 0.00438823553859473 0.0237363649587624
"2841" 0.811611952925547 -0.851632670113811 0.708210336823898 -1.20251375309363 0.229164540860347 0.418260435005848
"2852" 2.24423484051317 1.04661305254421 0.814202978238016 1.28544488354629 0.198636865317903 0.380028729466727
"2869" 1.19287315798456 -1.03663690941063 0.924857795033349 -1.12086086637054 0.262347090799837 0.455091892203799
"2885" 0.589250791840639 -0.795424739594406 1.05190371896669 -0.756176373609339 0.449543456207362 0.636853229627096
"2891" 0.813470736039572 -0.974018995363146 0.839531853205267 -1.16019301905511 0.24597022858631 0.439496354380944
"2909" 415.672613810866 0.219622993151689 0.245496512514526 0.894607385262525 0.370997002547368 0.557432364938596
"2910" 2.73814498308475 1.06337711401417 0.722121008808947 1.47257468075618 0.140865756129159 0.305894616411859
"2914" 1.15828084010215 -0.541617308891089 0.85639155278041 -0.632441208852006 0.527098613563975 0.70477230352936
"2921" 0.561558913925991 -0.446573440175076 1.1621732912893 -0.384257187393848 0.7007878362062 0.82952973910808
"2953" 3.33241914673639 -0.159976860707691 0.494273444895275 -0.323660642423521 0.746194970983027 0.863786007266344
"2955" 4.14797940698784 0.0403105177520312 0.437293885570776 0.0921817548384333 0.926553633846807 0.96072695194523
"2976" 0.466886391289432 -0.738016558248808 1.03175249018531 -0.715303878855919 0.474421292279301 0.662630678183531
"2981" 6.29339655197974 0.48357583511738 0.355857363254652 1.35890355252066 0.174177152993984 0.35130646112346
"2982" 11.927669870125 0.374932615801815 0.271468290715956 1.38112858342677 0.167239428389187 0.339615904066779
"2984" 24.6205288226273 -0.735786324223407 0.237959640844272 -3.09206351805233 0.00198770312218389 0.0135233368020044
"2986" 0.799547452989025 -0.350424611200816 0.849088951824712 -0.412706596226162 0.67982159146937 0.817159286715707
"2998" 6.98447155470615 -1.02863975727076 0.257056899681825 -4.00160337475464 6.29146971097017e-05 0.00087056383209936
"3016" 2.79950126913781 0.411423517701651 0.457994791712273 0.898314839265946 0.369017723500631 0.557432364938596
