,SRX10470966,SRX10470967,SRX10470968,SRX10470969,SRX10470970,SRX10470971,SRX10470972,SRX10470973,SRX10470974,SRX10470975,SRX10470976,SRX10470977,SRX10470978,SRX10470979,SRX10470980,SRX10470981,SRX10470982,SRX10470983,SRX10470984,SRX10470985,SRX10470986,SRX10470987,SRX10470988,SRX10470989,SRX10470990,SRX10470991,SRX10470992,SRX10470993,SRX10470994,SRX10470995,SRX10470996,SRX10470997,SRX10470998,SRX10470999,SRX10471000,SRX10471001,SRX10471002,SRX10471003,SRX10471004,SRX10471005,SRX10471006,SRX10471007,SRX10471008,SRX10471009,SRX10471010,SRX10471011,SRX10471012,SRX10471013,SRX10471014,SRX10471015,SRX10471016,SRX10471017,SRX10471018,SRX10471019
5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0.876539980272536,1.04306885611018,1.95706147223747,3.17693116701179,1.79999099787746,1.81419358507957,1.02240945138075,2.73081837972721,0.902166122317409,1.99865155693423,5.96713681006095,6.56091468689133,3.63265678902947,8.79680683443645,3.24428588824926,2.23220757565714,4.75658428529004,6.13437409077253,11.5045253243281,3.37619554051675,2.06141573885485,3.24649945816807,0,1.08340074459836,6.20607232414108,6.49071267570767,4.60544223411119,0,4.21854486299386,8.61626212905871,4.30222810243932,0,5.7351741138692,0.989404235784912,3.36547730470942,2.43729316954225,1.57144713460744,1.66562352253455,3.76157703569164,9.43096182561662,2.91757054167221,1.22564079061044,4.6766603289873,3.12418501333915,0,6.59250872130581,0.813187062204528,0.796968882581562,6.51700149370734,15.798146453362,0,2.19357921731328,0
5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,1.80661859015266,1.75307996054507,3.12920656833053,1.95706147223747,0,0,1.81419358507957,0,3.64109117296962,1.80433224463482,0,1.32603040223577,2.81182058009628,3.63265678902947,2.19920170860911,1.08142862941642,1.11610378782857,3.80526742823203,2.04479136359084,0,0.844048885129189,5.15353934713713,1.08216648605602,0,0,0,0,1.1513605585278,0.942897354152491,5.27318107874232,1.07703276613234,1.43407603414644,0,1.6386211753912,0,0,1.21864658477113,0,0,0,0,0,0,0.93533206579746,0,1.07013972156618,0,0,0.796968882581562,1.30340029874147,2.78790819765212,1.47506723578603,1.09678960865664,1.81734996169588
5509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09678960865664,0
552,7.22647436061066,1.75307996054507,2.08613771222035,1.95706147223747,2.11795411134119,0,1.81419358507957,4.08963780552298,6.37190955269683,0.902166122317409,19.9865155693423,0.663015201117883,5.62364116019257,3.63265678902947,4.39840341721822,1.08142862941642,1.11610378782857,1.90263371411602,1.02239568179542,1.91742088738801,0,0,2.16433297211204,0,1.08340074459836,0.886581760591582,0,1.1513605585278,1.88579470830498,6.32781729449079,2.15406553226468,1.43407603414644,5.76647321878898,6.5544847015648,0,0,6.09323292385563,7.07151210573346,4.16405880633637,18.8078851784582,4.71548091280831,2.91757054167221,11.030767115494,3.74132826318984,1.56209250666957,5.35069860783092,0.824063590163226,5.69230943543169,3.98484441290781,3.25850074685367,3.71721093020283,10.3254706505022,4.38715843462657,10.9040997701753
5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942897354152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,0.903309295076332,0,0,0,0,0.899995498938728,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,1.02239568179542,0,0,0,0,0,0,1.77316352118316,0,0,1.88579470830498,0,0,0,3.84431547919265,0,0,0,0,0,0,0,0.943096182561662,0,0,0.93533206579746,0,0,0,0,0,0,0,0,0,0.908674980847939
555,0.903309295076332,0,0,0,0,0,0,0,0,0,0.999325778467116,0.663015201117883,3.74909410679505,0,0,1.08142862941642,1.11610378782857,2.85395057117402,5.11197840897711,0,0.844048885129189,0,0,1.22802413238947,2.16680148919672,0,3.70897867183295,0,0,5.27318107874232,0,0,0,1.6386211753912,0,0,0,0,0,1.25385901189721,0,2.91757054167221,0,0,0,0,1.64812718032645,0,0,0.651700149370734,0,0,0,0.908674980847939
5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,0,0,0,0,0,0.899995498938728,0,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,2.62961994081761,2.08613771222035,1.95706147223747,5.29488527835298,1.79999099787746,0.907096792539785,2.04481890276149,0,2.70649836695223,1.99865155693423,3.31507600558942,14.0591029004814,3.63265678902947,9.896407688741,0,2.23220757565714,0,1.02239568179542,10.5458148806341,2.53214665538757,4.12283147770971,2.16433297211204,7.3681447943368,0,0.886581760591582,3.70897867183295,4.60544223411119,0,4.21854486299386,3.23109829839702,1.43407603414644,0,1.6386211753912,0,1.12182576823647,4.87458633908451,2.35717070191115,3.33124704506909,13.7924491308694,0.943096182561662,8.75271162501664,1.22564079061044,6.54732446058222,1.56209250666957,2.14027944313237,4.12031795081613,4.87912237322717,3.98484441290781,4.56190104559514,7.43442186040566,1.47506723578603,0,2.72602494254382
5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,0,0,0,0,0,0,0.907096792539785,0,0,0,0,0,0,0,2.19920170860911,0,0,0,1.02239568179542,0,0,0,0,0,0,0,0.927244667958238,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,293.575520899808,149.011796646331,37.5504788199663,190.813493543153,225.562112857837,247.49876220815,197.747100773673,116.554677457405,392.327573887476,354.551286070742,556.624458606184,222.773107575609,367.411222465914,589.701285419118,652.063306602602,281.171443648269,565.864620429085,344.376702254999,314.89786999299,177.361432083391,248.994421113111,111.316449898162,301.92444960963,90.8737857968206,126.757887118008,221.645440147896,266.119219704014,498.539121842536,281.926308891595,370.177311727711,295.106977920261,844.670784112253,85.5360194120365,302.325606859677,113.781487115265,244.558017475551,545.953669977465,308.789361950361,239.849787244975,560.474978318054,412.133031779446,318.015189042271,379.948645089237,216.061707199213,470.189844507542,255.763393454318,346.930771458718,435.055078279422,337.914806214582,565.675729653797,275.07360883501,472.021515451529,176.583126993719,159.926796629237
5580,0,0,0,0,0,0,0,0,0,0,1.99865155693423,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56209250666957,1.07013972156618,0,0,0,0,0,0,0,0
5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,0.903309295076332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,0,0,0,0,1.47506723578603,0,0
5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,9.93640224583965,20.1604195462683,33.3782033955256,11.7423688334248,15.8846558350589,6.2999684925711,9.07096792539785,12.268913416569,21.8465470378177,9.02166122317409,35.9757280248162,28.509653648069,7.49818821359009,13.3197415597747,24.1912187947002,20.547143958912,4.46441515131428,5.70790114234805,34.7614531810443,10.5458148806341,5.90834219590432,13.3992023025565,8.65733188844818,40.5247963688524,4.33360297839344,17.7316352118316,7.41795734366591,25.3299322876115,12.2576656039824,20.0380880992208,15.0784587258527,2.86815206829288,6.72755208858714,12.289658815434,30.6715313093323,5.60912884118237,17.0610521867958,17.2859184806818,11.6593646577418,16.3001671546638,11.3171541907399,10.6977586527981,8.5794855342731,3.74132826318984,9.37255504001745,37.4548902548165,0.824063590163226,25.2087989283404,19.924222064539,9.77550224056101,52.9702557553904,20.6509413010044,2.19357921731328,8.17807482763145
5590,0,0,0,0,0,0,0,0,0,1.80433224463482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43407603414644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
560,0,0,0,0,1.0589770556706,0,0.907096792539785,0,6.37190955269683,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08216648605602,0,0,0,0,0,0,0,0,5.73630413658576,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28055888626474,0,0,0,0,0,0,0,0
5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796968882581562,0,0,0,0,0
5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,0,0.876539980272536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832811761267273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0.899995498938728,0,0,2.73081837972721,0,0,0,0.937273526698761,0,0,0,0,0,1.02239568179542,0,0,0,1.08216648605602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57144713460744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81734996169588
5620,0.903309295076332,0.876539980272536,0,0,0,0,0,1.02240945138075,0,0.902166122317409,0,0,0,0,0,0,0,0,0,0,0,2.06141573885485,0,0,0,0,0,1.1513605585278,0,0,0,0,0,0,0,0,0,3.14289426921487,0,0,0,1.94504702778147,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951316857058008,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,0.903309295076332,0.876539980272536,0,0,0,0,0,0,0,0,0,0.663015201117883,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05463621574846,0,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09678960865664,0
5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,1.80661859015266,0,0,0,0,0,0.907096792539785,0,0,0.902166122317409,0,2.65206080447153,0,0,0,2.16285725883284,0,0.951316857058008,0,0.958710443694007,0,0,0,0,0,0,0,0,0.942897354152491,0,0,0,0,0,0,0,2.43729316954225,0,0.832811761267273,1.25385901189721,0,0,0,0,0,0,0.824063590163226,0,0.796968882581562,0,0.929302732550708,1.47506723578603,0,0
5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929302732550708,0,0,0
5644,0,0,0,0,0,0,0.907096792539785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
5645,0,0.876539980272536,0,0,0,0,0,0,0,0,6.99528044926981,0,8.43546174028885,0,3.29880256291367,2.16285725883284,0,5.70790114234805,0,1.91742088738801,0,0,0,3.6840723971684,0,0,3.70897867183295,0,0,0,1.07703276613234,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,1.62637412440906,1.59393776516312,0,2.78790819765212,0,0,0.908674980847939
5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08216648605602,0,0,0,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63469992339175
565,30.7125160325953,8.76539980272536,11.4737574172119,22.5062069307309,18.0026099464001,8.99995498938728,17.2348390582559,15.3361417707112,20.9362742445753,33.3801465257441,36.9750538032833,48.4001096816055,240.879296361582,59.3333942208148,36.2868281920503,16.2214294412463,120.539209085486,60.8842788517125,73.6124890892704,23.9677610923502,33.7619554051675,14.429910171984,10.8216648605602,68.7693514138102,29.2518201041557,50.5351603537202,126.10527484232,46.0544223411119,11.3147682498299,29.529814040957,28.0028519194408,48.7585851609789,44.2096280107155,127.812451680514,97.9510193427063,24.6801669012024,92.6171404426056,41.6433490670971,29.9812234056218,37.6157703569164,24.5205007466032,40.845987583411,9.80512632488354,39.2839467634933,93.7255504001745,40.665309419515,81.5822954261594,66.6813391007713,11.9545332387234,90.586320762532,18.5860546510142,41.3018826020088,76.7752726059649,84.5067732188583
5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,0,0.876539980272536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90263371411602,0,0,0,0,0,0,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,1.21088559634316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12182576823647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,0,1.75307996054507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989404235784912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,2.9355922083562,1.0589770556706,0,0,0,0,10.8259934678089,6.99528044926981,1.32603040223577,1.87454705339752,2.42177119268632,2.19920170860911,4.32571451766568,8.92883030262857,0,2.04479136359084,1.91742088738801,1.68809777025838,0,2.16433297211204,1.22802413238947,3.25020223379508,0.886581760591582,0.927244667958238,0,4.71448677076245,7.38245351023925,0,47.3245091268325,2.88323660939449,2.4579317630868,3.95761694313965,1.12182576823647,20.7169919411091,34.5718369613636,0,0,0,0.972523513890737,0,3.74132826318984,9.37255504001745,7.49097805096329,0,1.62637412440906,3.18787553032625,0,0.929302732550708,7.37533617893014,2.19357921731328,10.9040997701753
5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824063590163226,0,0,0,0,0,0,0
5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651700149370734,0,0,0,0
5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
