erv,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
6035,0,0,0,0,0,1,1,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,1,0,4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
6036,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,1,0,0,0,1,1,0,0,0,3,0,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,5,0,0,0,0,6,0,0,4,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
606,0,2,0,1,4,7,13,0,16,7,6,6,6,1,1,9,6,0,7,0,2,4,0,4,6,2,1,1,0,8,3,0,6,2,13,5,4,5,5,2,5,2,0,1,1,2,10,2,1,0,1,0,5,1,0,4,12,3,2,6,0,3,1,2,0,21,15,6,0,3,2,0,3,1,0,0,0,5,0,0,0,0,3,4,2,0,6,0,0,4,4,2,0,10,4,4,0,1,1,2,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0
6061,2,1,0,0,1,0,4,0,3,0,3,1,6,11,0,0,1,3,1,1,0,0,1,0,0,0,5,0,0,2,0,0,1,1,2,1,0,1,0,4,1,3,0,1,0,0,0,0,0,0,1,3,2,2,1,0,0,3,1,4,6,2,3,1,2,0,0,2,0,1,0,9,2,0,0,0,0,3,2,1,0,1,1,2,0,2,1,5,0,2,4,1,0,0,2,1,0,6,1,0,3,0,2,4,0,1,0,1,5,3,1,0,2,0,0,0,3,0,2,6,0,1,0,0,2,0
6062,1,1,0,2,4,0,2,3,2,2,2,2,3,5,0,2,3,1,4,1,1,1,1,2,0,2,1,5,0,4,1,9,0,6,2,0,4,1,1,2,1,2,0,1,1,1,1,0,0,0,1,0,3,1,1,1,1,7,0,0,2,0,1,1,1,5,1,1,0,3,0,5,2,1,0,2,0,3,1,0,2,2,4,0,0,2,1,0,1,1,1,4,0,0,2,0,1,0,0,1,1,1,0,4,2,0,6,0,4,0,1,0,1,1,0,0,0,0,2,4,0,0,0,5,0,0
6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,8,4,2,0,0,1,1,1,5,2,3,10,0,8,15,3,8,11,16,8,10,1,7,19,4,8,3,7,0,9,0,5,5,8,8,3,1,0,0,10,8,8,2,3,9,1,2,2,0,0,4,0,4,4,3,2,2,7,1,2,2,8,4,8,0,1,2,10,5,9,0,4,3,18,1,6,1,5,1,8,0,2,0,1,1,10,4,0,13,4,0,4,6,7,1,0,1,0,6,1,0,9,0,5,0,0,2,5,2,8,4,1,11,7,3,0,5,5,4,13,0,4,1,0,0,1
607,0,2,0,6,0,3,5,0,5,0,4,4,2,0,1,2,3,2,1,0,3,3,0,2,1,1,4,0,1,4,2,0,4,4,6,1,0,4,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,4,2,2,3,0,0,0,5,1,2,2,55,1,2,1,1,6,0,4,0,0,0,0,0,1,0,0,0,0,4,2,0,1,1,0,0,1,0,0,0,3,0,0,5,3,0,2,0,0,1,0,0,2,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0
6072,9,9,3,21,24,8,18,9,6,4,30,5,12,7,11,14,7,2,16,11,8,11,12,6,12,5,8,4,0,10,8,9,8,8,12,3,6,5,3,13,4,6,1,7,11,4,21,2,3,0,5,0,6,8,14,37,6,22,8,27,5,17,10,11,3,5,0,26,7,6,2,19,13,6,3,8,9,13,2,14,1,10,0,9,13,10,12,11,3,11,14,8,3,4,4,2,2,15,4,23,1,6,3,8,8,10,16,7,21,21,10,5,5,6,7,5,6,10,5,12,0,5,2,13,8,2
6073,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,5,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,2,0,2,0,0,0,2,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0
6075,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,13,4,1,12,13,3,9,2,4,1,4,2,3,0,5,4,2,2,5,4,1,0,2,15,2,3,2,8,1,5,0,0,1,5,3,2,3,0,2,3,0,5,0,4,2,1,0,0,0,0,0,1,2,4,3,1,0,13,3,4,3,2,6,6,0,1,0,5,0,1,0,11,6,7,5,1,7,0,1,8,0,2,0,0,4,11,4,1,3,0,3,0,0,1,0,0,0,4,7,4,0,0,0,19,0,0,7,1,9,7,0,10,0,5,1,0,5,1,4,4,0,0,0,0,1,1
6081,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
6083,1,1,3,0,2,0,1,0,1,2,0,0,0,4,1,0,0,1,3,0,2,1,0,3,0,0,1,3,1,1,4,2,4,0,4,1,2,1,1,4,2,4,2,1,0,2,1,3,1,0,9,2,3,1,9,1,4,0,0,2,3,7,4,1,7,1,4,1,1,3,0,3,0,1,0,2,1,0,5,1,2,4,0,2,0,0,3,2,1,3,0,1,2,2,0,1,2,4,0,8,4,1,2,0,3,0,2,0,1,1,3,1,1,2,0,0,5,1,1,0,2,1,4,0,1,2
6084,1,0,0,2,10,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,3,1,7,0,0,7,0,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6085,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,2,0,0,1,2,0,2,16,0,0,0,1
6086,0,0,2,0,3,0,0,0,3,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
6087,0,1,0,0,0,1,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,2,0,1,0,0,1,1,1,0,1,2,1,1,0,0,2,2,0,0,0,0
6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6091,1,0,0,4,2,3,4,1,6,2,0,3,0,3,4,3,0,4,4,3,1,1,0,0,6,1,1,0,2,2,1,0,5,1,6,1,0,1,4,1,1,4,4,2,0,1,1,2,1,0,6,0,1,0,2,7,5,0,2,5,1,2,2,3,4,2,5,0,0,1,1,3,1,3,2,0,0,3,1,0,0,0,0,7,0,0,4,1,3,10,3,1,0,0,6,1,2,11,3,1,3,2,0,1,1,9,2,0,3,6,5,0,0,0,3,1,4,0,0,1,2,0,0,1,0,1
6092,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,17,16,7,22,14,22,17,5,11,30,23,5,31,30,46,14,13,21,19,8,12,6,5,9,8,13,13,13,16,10,8,8,28,17,21,23,6,1,5,23,19,9,10,17,15,6,19,8,10,0,21,8,16,14,26,57,13,11,23,17,27,20,6,20,36,19,2,5,14,19,8,22,21,37,10,10,17,18,11,10,9,3,7,20,5,16,10,4,6,8,28,5,13,9,184,23,6,32,5,31,18,11,1,6,8,30,24,5,37,14,9,9,5,8,9,2,12,15,7,8,12,21,23,8,20,12
6095,33,20,13,33,22,27,65,13,15,18,39,18,18,46,27,111,22,51,95,21,37,13,4,29,28,22,28,16,9,20,25,21,79,35,40,12,8,2,18,35,29,36,27,26,9,9,19,13,18,4,30,8,50,42,45,66,11,36,28,44,94,86,8,37,45,35,14,23,11,23,22,50,16,59,6,23,29,19,18,21,18,44,13,32,58,14,19,40,9,31,61,11,22,11,186,8,35,124,50,54,38,18,6,9,2,41,26,13,212,21,18,88,3,30,21,19,12,10,9,12,26,14,12,11,15,8
6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,3,1,3,1,3,0,3,0,0,2,4,0,1,1,1,2,0,0,2,1,0,1,0,0,0,0,0,1,1,1,1,0,2,3,3,2,1,2,3,0,0,1,0,1,0,1,0,0,4,1,1,1,2,2,1,0,0,0,1,4,1,2,0,0,6,4,0,2,0,2,1,3,0,2,0,1,2,5,0,0,3,0,0,1,0,1,2,1,0,1,1,2,5,2,0,0,0,2,1,6,0,0,0,1,0,6,1,3,2,0,3,0,2,0,1,0,1,3,0,3,0,2,0,0,1,0
6106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
611,0,0,0,1,4,1,3,2,3,0,3,3,1,0,0,2,2,2,19,0,1,1,0,1,4,3,3,0,1,7,2,0,2,0,2,1,0,0,1,1,0,0,0,1,4,1,1,1,0,0,2,0,2,0,0,2,1,1,1,31,0,2,0,1,1,2,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,0,7,1,11,7,10,11,6,29,0,15,8,9,9,5,14,4,12,12,12,4,0,3,5,11,9,9,10,1,10,2,0,9,6,21,8,3,0,1,10,5,10,0,2,1,2,2,0,1,0,0,0,8,6,4,10,2,19,0,9,3,15,6,15,7,29,0,18,6,3,4,7,20,4,2,0,3,14,0,0,1,2,1,8,8,5,20,9,1,12,3,8,0,1,0,1,4,15,9,3,4,2,0,0,0,5,6,3,11,0,1,2,0,0,0,19,6,0,4,1,5,6,2,14,1,3
6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,4,0,2,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0
6123,3,3,3,1,1,2,1,1,1,0,1,1,0,2,2,2,2,4,1,1,3,0,1,10,0,2,0,6,2,0,1,6,0,1,6,1,0,0,0,2,2,4,1,1,3,2,11,0,0,0,0,0,1,0,6,0,0,4,0,2,0,3,6,3,0,2,1,1,1,0,0,2,2,2,0,0,2,2,3,0,0,2,2,2,0,4,0,0,1,1,0,1,0,0,0,4,1,4,1,0,0,0,1,1,0,1,3,3,0,2,0,0,0,1,4,2,1,0,1,0,1,1,0,0,0,0
6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6126,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6127,1,1,3,0,1,1,0,0,0,0,0,0,3,2,2,4,0,0,3,0,1,0,2,1,0,2,0,0,0,0,1,0,0,5,5,0,1,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0,1,1,3,1,0,0,2,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,4,1,1,1,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0
6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
