,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
5304,0,0,0,0,1.23681601019869,0,0.681430554555114,0,0,0,0,0,0,1.98637215037832,2.37934502780669,0,0,0,0,1.06220639710019,1.07039805293965,0,0,2.29388488994658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01305612629705,0,0,0,0,0,0
5305,0,0,0,0,0,0,0,0,0,0,0.629709505513173,1.84104990163146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826576481801377,0,0,0,0,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946525435070072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90944941124257,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0.892599809566946,0.794034111406501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30640260293699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59512238890768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917951566214907,1.30747373765361,0,3.39429083616897,0,0,0,0,0,0,0,0.734320039319308,0,0
5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94197757177291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773345382611187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816902058083653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49033453623683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15822581849422,0,0,0,0
5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22529924387188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18967251390334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73863470147438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744751423851478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88400455633575
5332,0,0,0,0,0,0.847982027743931,0,0,0.892599809566946,0,0,0.920524950815731,0,0,0,0,0.919892096051267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52589484399364,0,0,0,0,0,0,0,1.15276275135871,0,0,0,0,0,0,0,0,0,0.59512238890768,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930678384627865,0,0,0,0,0,0,0,0,0,0,0,1.22529924387188,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14835312087633,0,0.822964555806904,0,0,0,0,0,0,0,0,0.667253317753434,0,0,0,0,0,0,0,0,0,1.04222092230393,0,0,0,0,0
5334,0.744255398286,0,0,0,0,0,0.681430554555114,0,0,0,0,0,0,0,0,0,0,0,0.730069246678903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73863470147438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84065607387509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88400455633575
5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43406726718788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06220639710019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24205435601216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,0.744255398286,0,0,0.750903874531504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808157480143219,0,0,0,0,1.33557736660156,0,0.672661974772707,0,0.877538065882988,2.3808832954204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826373909219985,0.788603560328856,0,0.732135398880221,0,0,0,0,0,0,0,0,0,2.79203515388359,0,1.20763613532906,0,0,0,0,0,0,0,0,0,2.45059848774375,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0,0,0,0.86882534983917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,1.488510796572,3.60383127244831,0,0.750903874531504,1.23681601019869,1.69596405548786,0.681430554555114,0,1.78519961913389,0.794034111406501,1.25941901102635,1.84104990163146,0,0,2.37934502780669,4.19493259026349,0,1.61631496028644,4.38041548007342,0,0,0,0,0,0.672661974772707,0,0.877538065882988,3.5713249431306,0,3.30630592720551,2.59799210769296,0,0,1.95568221874321,0,0,0,0,0,0,0,0,0,1.07729008080266,0,0,0,0,0,0,0.689877039680456,0,0,0,1.12694393211484,0.59512238890768,0,0.731583947922689,0,0,0,1.57720712065771,0,5.85708319104177,0.890936088675647,1.94744930382796,0,3.92389352203548,0,0,0,2.13510119165068,1.79743360469331,2.79203515388359,0,2.41527227065813,0.946525435070072,0,0,0,0,0,0,1.68131214775018,3.30776041659945,2.45059848774375,0,0,0,0,0.706271059654763,1.9091149270391,0,0,7.57730716598556,0,0,2.0197779501368,4.88681506364799,0,0,0,0,0,3.29334799270946,3.00345546762119,0,1.00570372892501,0.654359196064395,0.816902058083653,0,1.08396331776565,0,0,0.712460299437057,0,0.719599498673281,0,0,1.01305612629705,4.16888368921573,0,0,1.46864007863862,2.86541729127671,0
5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977045565387671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83497254277318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78648476246834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,0.744255398286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94197757177291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12102717800608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84065607387509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01140745785001,0.654359196064395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37975407936091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,0,2.40255418163221,1.18399749111202,1.50180774906301,1.23681601019869,0,4.7700138818858,2.26801055336104,0.892599809566946,1.588068222813,2.51883802205269,2.76157485244719,4.05929795951917,4.9659303759458,7.13803508342006,2.39710433729342,0.919892096051267,4.0407874007161,1.46013849335781,5.31103198550093,1.07039805293965,0,0,5.73471222486644,1.34532394954541,3.29697001063178,3.51015226353195,7.1426498862612,0,1.65315296360275,1.29899605384648,2.35980412925293,0.83497254277318,9.77841109371605,5.9610783816219,3.76619044361188,9.70988785886455,7.05178968798728,0,1.07026089246801,1.30640260293699,5.93917282212438,3.47726940294876,0,0,4.61105100543485,3.28464270191847,1.48234238145487,10.3888045439075,3.97506495345025,1.37975407936091,4.67914526843569,2.79850578813565,1.17540410780384,10.1424953890335,1.19024477781536,3.77629932135289,3.65791973961344,0.744751423851478,1.34393135008422,1.65274781843997,5.52022492230199,18.9371717382052,0,5.34561653205388,2.92117395574194,3.77995500716901,0.784778704407097,2.9315430982474,3.36308153401824,0,2.13510119165068,6.29101761642658,1.86135676925573,1.20213198397198,0,1.89305087014014,3.22602355475859,3.88342318923741,2.16805275926469,1.95141741914142,0,7.17033633593939,5.04393644325054,1.65388020829972,3.67589773161563,0.773345382611187,2.47364611637511,1.02598602510246,1.57296952493668,1.41254211930953,6.68190224463686,8.03832695970582,5.79269540002978,1.89432679149639,1.31455774182755,0,8.75237111725946,0,2.29670624175266,5.79489105130409,1.64592911161381,5.0355950808803,2.60647604951751,5.48891332118243,0,3.94990906753061,3.01711118677502,0.654359196064395,4.08451029041826,1.33450663550687,5.41981658882823,0,2.61494747530721,0.712460299437057,0.848572709042242,1.43919899734656,0,2.93208705843193,3.03916837889116,3.12666276691179,2.31645163698844,1.95888986658693,3.67160019659654,0,0
5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,0,0,0,0,0,0,0,0,0.892599809566946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904416477102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,1.37975407936091,0,0,1.17540410780384,0,0,0,0,0,0.67196567504211,0,0.788603560328856,0,0,0,0,0,0,0,0,1.56514331645978,0.711700397216895,0,0,0,0,0,0,0,0,0,0.977045565387671,0,0,0,0,0,0,0,0,0.706271059654763,0,0,0,0,0,0,4.71281521698586,0,0,0,0,0,0.86882534983917,0,0,2.36994544051837,0,1.96307758819319,0,0,0,0,1.30747373765361,0,0,0,1.85418115045527,0,0,1.04222092230393,0,0,0,0,0
536,8.93106477943201,7.20766254489662,0,8.25994261984654,0,7.63183824969538,4.7700138818858,19.2780897035688,2.67779942870084,11.9105116710975,6.29709505513173,8.28472455734158,2.70619863967945,7.94548860151328,20.2244327363568,7.19131301188027,12.8784893447177,13.7386771624347,13.1412464402203,24.4307471333043,5.35199026469826,4.47100360871049,10.6846189328125,28.6735611243322,8.07194369727248,31.8707101027739,11.4079948564788,13.0948581248122,0,4.13288240900688,1.29899605384648,10.6191185816382,12.5245881415977,102.673316484019,11.9221567632438,5.02158725814918,1.94197757177291,1.76294742199682,0,3.21078267740403,3.91920780881097,2.96958641106219,15.6477123132694,9.69561072722392,26.3830312989872,3.45828825407614,4.37952360255796,0,1.29860056798844,0,4.13926223808274,7.01871790265354,6.52984683898319,0,5.63471966057419,6.54634627798449,0,13.9000950105311,2.97900569540591,2.01589702512633,0,1.57720712065771,11.3623030429231,10.9820309832033,3.56374435470259,0,0,3.92389352203548,5.86308619649479,2.24205435601216,1.56514331645978,0,6.29101761642658,3.72271353851146,2.40426396794396,7.24581681197438,0.946525435070072,5.64554122082753,2.58894879282494,16.2603956944852,5.85425225742426,2.93113669616301,1.43406726718788,0,0.826940104149862,36.7589773161563,4.64007229566712,4.12274352729185,8.20788820081972,0.78648476246834,6.35643953689287,23.8639365879888,5.35888463980388,5.79269540002978,3.78865358299278,0,1.60357698082175,0.673259316712266,0,6.89011872525797,0,8.22964555806904,0,19.9829830463009,1.09778266423649,0,3.94990906753061,9.05133356032507,1.96307758819319,4.08451029041826,4.67077322427404,1.08396331776565,5.50770939728945,6.53736868826803,3.56230149718529,4.24286354521121,10.7939924800992,7.41672460182106,0,8.10444901037643,0,1.15822581849422,0,8.07752043251238,1.43270864563835,0
5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06220639710019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67632046921878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67196567504211,0,0,1.26247811588035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78648476246834,0,0,0,0,0,0,0.801788490410875,0,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734320039319308,0,0
5361,34.980003719442,36.0383127244831,50.9118921178169,24.7798278595396,34.6308482855633,26.2874428600619,56.5587360280745,34.0201583004156,27.6705940965753,47.6420466843901,46.5985034079748,39.5825728850764,30.4447346963938,40.7206290827556,27.3624678197769,28.1659759631977,31.2763312657431,33.134456685872,47.4545010341287,26.5551599275047,25.6895532705516,22.3550180435525,42.73847573125,32.1143884592521,58.5215918052255,24.1777800779664,26.3261419764896,24.9992746019142,15.4059058908987,23.1441414904385,38.9698816153943,24.7779433571558,52.6032701947103,35.2022799373778,23.8443135264876,25.1079362907459,25.2457084330478,21.1553690639618,12.0434421114845,35.3186094514443,22.2088442499288,40.5843476178499,48.6817716412826,24.7776718584611,10.5532125195949,8.06933925951099,24.0873798140688,11.858739051639,12.9860056798844,27.8254546741518,27.5950815872182,28.0748716106142,50.3731041864417,18.8064657248614,36.0622058276748,58.9171165018604,26.4340952494702,96.5690811257949,35.748068344871,40.3179405025266,47.1033128255392,64.6654919469662,51.7616027510942,43.9281239328133,30.291827014972,20.4482176901936,40.3195200764695,53.3649518996826,45.4389180228346,33.6308153401825,34.4331529621151,74.728541707774,42.2396897102927,54.910024693044,44.4788834069632,31.3985395185557,28.3957630521022,40.3252944344824,62.1347710277986,52.0332662223526,37.076930963687,18.5638657423658,28.6813453437576,31.9449308072534,50.4433463531416,50.2372689987469,27.0670883913916,46.1747275056687,36.9354969036887,40.8972076483537,47.3201609968692,51.5461030300558,16.0766539194116,53.5824324502755,20.8375947064603,15.7746929019306,48.1073094246525,101.662156823552,58.6417807637759,74.6429528569613,67.6070622652144,28.8037594532416,22.6601778639614,35.621839343406,30.7379145986216,19.2221149927756,31.5992725402449,34.1939267834503,106.660548958496,17.1549432197567,22.6866128036168,46.6104226639228,40.3898689134559,37.9167383919546,36.3354752712899,17.8200268898871,64.044355381922,20.3959926550079,43.9813058764789,27.3525154100205,55.2377088821084,16.2151614589191,43.0955770649126,42.5905622805198,90.2606446752163,43.3321047957223
5363,0.744255398286,0,0,0.750903874531504,7.42089606119214,0,2.04429166366534,0,2.67779942870084,0,8.81593307718442,2.76157485244719,4.05929795951917,1.98637215037832,8.3277075973234,3.59565650594013,2.7596762881538,3.23262992057288,1.46013849335781,3.18661919130056,0,2.98066907247366,0,0,9.41726764681789,0,4.38769032941494,2.3808832954204,0,3.30630592720551,6.49498026923239,0,2.50491762831954,1.95568221874321,4.87724594859974,3.76619044361188,3.88395514354582,0,1.33816023460939,0,0,0,0,4.30916032321063,0,2.30552550271743,7.66416630447643,0,0,3.97506495345025,0.689877039680456,2.33957263421785,1.86567052542377,1.17540410780384,4.50777572845935,6.54634627798449,1.25876644045096,6.5842555313042,5.95801139081183,6.04769107537899,1.65274781843997,3.15441424131542,2.52495623176069,2.19640619664066,6.23655262072953,0.973724651913981,0,3.92389352203548,1.4657715491237,0,1.56514331645978,3.55850198608447,4.49358401173327,0,0,3.62290840598719,1.89305087014014,0.806505888689647,11.6502695677122,7.58818465742642,0,5.86227339232603,1.43406726718788,0.84065607387509,2.48082031244959,1.22529924387188,0.773345382611187,3.29819482183348,1.02598602510246,0,9.18152377551193,1.9091149270391,1.33972115995097,1.44817385000745,1.89432679149639,1.31455774182755,2.40536547123262,12.7919270175331,0,5.74176560438164,2.89744552565204,4.11482277903452,0,3.47530139935668,1.09778266423649,2.40276437409695,3.15992725402449,3.01711118677502,3.92615517638637,1.63380411616731,2.0017599532603,0,1.83590313242981,2.61494747530721,2.13738089831117,0,2.15879849601984,0,0,1.01305612629705,7.29554645612752,4.63290327397689,8.8150043996412,2.20296011795792,8.59625187383012,0
5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,1.488510796572,1.2012770908161,0,2.25271162359451,0,0,0,0,0,0,0.629709505513173,0,0.676549659919862,0.99318607518916,0,0,0.919892096051267,1.61631496028644,0,0,0,0,1.33557736660156,1.14694244497329,0,0,0,0,0,0,2.59799210769296,0,0,0,0,0,0,0,1.33816023460939,0,0,0,0,0,0,0,0,0,1.29860056798844,0,0,0,0,0,0,0,2.51753288090192,1.46316789584538,0,0,0,0,0,0,1.78187217735129,0.973724651913981,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0.826940104149862,0,0,0,0,0.78648476246834,0,0,0,0,0,0,0,0,0,0,0.965815175217348,0,0,0.86882534983917,1.09778266423649,0,0,0,0.654359196064395,1.63380411616731,0,1.08396331776565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
