,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
3042,0,0,0,0,0,0,0,0
3043,0,0,0,0,0,0,0,0
3046,0,0,0,0,0,0,0,0
3050,0,0,0,1.537413381612,0,0,0,0
3052,11.7727881798902,0,7.13674414519892,7.68706690806,21.2176807097565,6.61521730489309,17.8755329587488,4.20023623622036
3054,0,0,0,0,0,0,0,0
3055,0,0,0,0,0,0,0,0
3058,0,0,0,0,0,0,0,0
3064,0,0,0,0,0,0,0,0
3066,0,0,0,0,0,0,0,0
3068,0,0,0,0,0,0,0,0
3069,0,0,0,0,0,0,0,0
3070,0,0,0,0,0,0,0,0
3072,0,0,0,0,0,0,0,0
3074,0,0,0,0,0,0,0,0
3076,0,0,0,0,0,0,0,0
3078,0,0,0,0,0,0,0,0
3081,0,0,0,0,0,0,0,0
3083,0,0,0,0,0,1.89006208711231,0,0
3085,0,0,0,0,0,0,0,0
3087,1.17727881798902,0,1.18945735753315,2.306120072418,0,0,0,0
3088,0,0,0,0,0,0,0,0
3089,1.17727881798902,2.02478824955256,7.13674414519892,3.074826763224,2.76752357083781,0.945031043556156,5.25750969374966,0.840047247244072
3090,1.17727881798902,1.01239412477628,2.37891471506631,1.537413381612,0,0.945031043556156,0,1.68009449448814
3092,0,3.03718237432884,0,0,0.922507856945936,0,1.05150193874993,0
3093,0,0,0,0,0,0,0,0
3095,0,0,0,1.537413381612,1.84501571389187,0,5.25750969374966,0.840047247244072
3097,0,0,0,0,0,0,0,0
3099,0,0,0,0,0,0,0,0
3100,0,0,0,0,0,0,0,0
3101,0,0,0,0,0,0,3.1545058162498,0
3102,0,0,0,0,0,0,0,0
3103,0,0,0,0,0,0,0,0
3104,10.5955093619012,8.09915299821023,22.5996897931299,13.068013743702,8.30257071251343,12.28540356623,5.25750969374966,6.72037797795257
3107,0,0,0,0,0,0,0,0
3109,0,0,0,0,0,0,0,0
3110,0,0,0,0,0,0,0,0
3112,0,0,0,0,0,0,0,0
3113,0,0,0,0.768706690806,0,0,0,0
3118,0,0,0,1.537413381612,0,0,0,0
3120,0,0,0,0,0,0,0,0
3122,0,0,0,2.306120072418,0,0,2.10300387749986,0
3123,2.35455763597804,1.01239412477628,0,0,0,0,0,0
3126,0,0,0,0,0,0,0,0
3129,0,0,0,0,0,0,0,0
3136,0,0,0,0,0,0,0,0
3138,0,0,0,0,0,0,0,0
3142,0,0,0,0,0,0,3.1545058162498,0
3145,0,0,0,1.537413381612,0.922507856945936,0,0,0
3149,0,0,0,0,0,0,0,0
3150,0,0,0,0,0,0.945031043556156,0,0
3151,0,0,0,0,0,0,0,0
3155,2.35455763597804,1.01239412477628,0,0,0,0,4.20600775499973,0
3156,0,2.02478824955256,1.18945735753315,1.537413381612,0.922507856945936,2.83509313066847,3.1545058162498,0
3158,0,0,0,0,0,0,0,0
3162,0,0,0,0,0,0,0,0
3165,0,0,0,0,0,0,0,0.840047247244072
3166,0,0,0,0,0,0,0,0
3167,0,1.01239412477628,0,0,0.922507856945936,0,2.10300387749986,0
3170,0,0,0,0,0,0,0,0.840047247244072
3171,3.53183645396705,0,2.37891471506631,0,0,0,0,0
3172,0,0,0,0,0,0,0,0
3173,0,0,0,0,0,0,0,0
3175,1.17727881798902,0,0,0,0,1.89006208711231,4.20600775499973,0.840047247244072
3176,0,0,0,0,0,0,0,0
3177,0,0,0,0,0,0,0,0
3178,0,1.01239412477628,0,0,0,0,0,0
3180,0,0,0,0,0,0,0,0
3182,0,0,0,0,0,0,0,0
3183,0,0,0,0,0,0,0,0
3184,0,0,0,0,0,0,0,0
3185,0,0,0,0,0,0,0,0
3187,0,0,1.18945735753315,0,0,0,0,0
3189,0,0,0,0,0,0,0,2.52014174173222
3191,0,0,1.18945735753315,0,0,0,0,0
3193,0,0,0,0,0.922507856945936,0,0,0
3194,0,0,0,0,0,0,0,0
3196,1.17727881798902,0,1.18945735753315,0,0,0,0,0
3199,9.41823054391214,10.1239412477628,21.4102324355968,21.523787342568,23.0626964236484,10.3953414791177,9.46351744874939,8.40047247244072
3200,0,0,0,0,0,0,0,0
3203,0,0,0,0,0,0,0,0
3204,0,0,0,0,0,0,0,0
3209,0,0,0,0,0,0,0,0
3213,9.41823054391214,3.03718237432884,2.37891471506631,8.455773598866,9.22507856945936,2.83509313066847,7.36051357124952,3.36018898897629
3215,1.17727881798902,1.01239412477628,3.56837207259946,9.99318698047799,0.922507856945936,4.72515521778078,14.721027142499,15.1208504503933
3221,0,0,0,0,0,0,0,0
3222,0,0,0,0,0,0,0,0.840047247244072
3224,0,0,0,0,0,0,0,0
3226,0,0,0,0,0,0,0,0
3231,0,0,0,0,0,0,0,0
3232,0,0,0,0,0,0,0,0
3233,0,0,0,0,0,0,0,0
3234,0,0,0,0,0,0,0,0
3236,0,0,0,0,0,0,0,0
3238,0,0,0,0,0,0,0,0
3241,0,0,0,0,0,0,0,0
3244,0,0,0,0,0,0,0,0
3245,1.17727881798902,0,4.75782943013261,0,1.84501571389187,0,1.05150193874993,1.68009449448814
3247,0,0,0,0,0,0,0,0
3250,1.17727881798902,0,0,1.537413381612,0,0.945031043556156,1.05150193874993,0.840047247244072
3253,0,0,0,0,0,0,0,0
3254,0,0,0,0,0,0,0,0
3255,0,0,0,0,0,0,0,0
3256,0,0,0,0,0,0,0,0
3257,0,0,0,0,0,0,1.05150193874993,0
3258,0,0,0,0,0,0,0,0.840047247244072
3261,0,0,0,0,0,0,0,0
3263,0,0,0,0,0,0,0,0
3269,0,0,0,0,0,0,0,0
3274,0,0,0,0,0,0,0,0
3275,0,0,0,0,0,0,0,0
3276,0,0,0,0,0,0,0,0
3279,0,0,0,0,0,0,0,0
3283,0,0,0,0,0,0,0,0
3284,0,0,0,0,0,0,0,0
3286,0,0,0,0,0,0,0,0
3288,0,0,0,0,0,0,0,0
3289,0,0,0,0,0,0,0,0
3290,0,0,0,0,0,0,0,0
3291,0,0,0,0,0,0,0,0
3292,0,0,0,0,0,0,0,0
3294,0,0,0,0,0,0,0,0
3297,1.17727881798902,1.01239412477628,1.18945735753315,0,0,0,0,0
3300,0,0,1.18945735753315,0.768706690806,0,0,0,0
3301,0,0,0,0,0,0,0,0.840047247244072
3302,0,0,0,0,0.922507856945936,0,0,0
3305,0,0,0,0,0,0,1.05150193874993,0
3306,0,0,0,0,0,0,0,0
3307,0,0,0,0,0,0,0,0
3308,0,0,0,0,0,0,0,0
3313,0,0,0,0,0,0,0,0
3314,0,0,0,0,0,0,0,0
3315,0,0,0,0,0,0,0,0
3316,0,0,0,0,0,0,0,0
3317,20.0137399058133,25.309853119407,1335.76061250973,7.68706690806,84.8707228390261,8.5052793920054,376.437694072476,9.24051971968479
3318,0,0,5.94728678766577,3.84353345403,9.22507856945936,7.56024834844925,0,0
3319,0,0,0,0,0,0,0,0
3320,0,2.02478824955256,7.13674414519892,2.306120072418,0.922507856945936,0.945031043556156,0,0
3321,0,0,0,0,0,0,0,0
3322,0,0,0,0,0,0,1.05150193874993,0
3323,0,0,0,0,0,0,0,0
3326,0,0,0,0,0,0,0,0
3328,0,0,0,0,0,0,0,0
3334,0,0,2.37891471506631,0,0,0,0,0
3335,0,0,0,0,1.84501571389187,0,0,0
3338,0,0,0,0,0,0,0,0
3339,0,0,0,0,0,0,0,0
3340,0,0,3.56837207259946,0.768706690806,0.922507856945936,0,0,0
3341,7.06367290793411,12.1487294973154,3.56837207259946,5.380946835642,1.84501571389187,15.1204966968985,7.36051357124952,19.3210866866137
3342,0,0,0,0,0,0,0,0
3344,0,4.04957649910512,1.18945735753315,0,6.45755499862155,0.945031043556156,0,0
3346,0,0,1.18945735753315,0,0,0,0,0
3349,1.17727881798902,0,0,0,0,0,0,0
3350,0,0,0,0,0,0,1.05150193874993,0
3351,0,0,0,0,0,0,0,0
3353,0,0,0,0,0,0,0,0
3355,0,0,0,0,0,0,0,0
3358,0,0,0,0,0.922507856945936,0,0,0
3363,0,0,0,0,0,0,0,0
3364,0,0,0,0,0,0,0,0
3365,0,0,0,0,0,0,0,0
3366,0,0,1.18945735753315,0,0,0,2.10300387749986,0
3367,0,0,0,0,0,0,0,0.840047247244072
3370,0,0,0,1.537413381612,0.922507856945936,0,1.05150193874993,0
3371,0,0,0,0,0,0,0,0
3372,0,0,0,0,0,0,0,0
3375,0,0,0,0,0,0,0,0
3379,0,0,0,0,0,0,0,0.840047247244072
3380,2.35455763597804,1.01239412477628,2.37891471506631,0.768706690806,0,0,0,1.68009449448814
3382,0,0,0,0,0.922507856945936,0,0,0
3383,0,0,0,0,0,0,0,0
3385,0,0,0,0,0,0,0,0
3386,0,0,0,0,0,0.945031043556156,0,0
3387,2.35455763597804,2.02478824955256,2.37891471506631,3.84353345403,4.61253928472968,4.72515521778078,8.41201550999945,0.840047247244072
3388,0,0,0,0,0,0,0,0
3389,0,0,0,0,0,0,0,0
3392,0,0,0,0,0,0,0,0
3393,0,0,1.18945735753315,0.768706690806,3.69003142778375,1.89006208711231,1.05150193874993,0.840047247244072
3394,0,0,0,0.768706690806,0,0,0,0
3395,0,0,0,0,0,0,0,0
3397,0,0,0,0,0.922507856945936,0,2.10300387749986,0
3400,0,0,0,0,0,0,0,0
3401,0,0,0,0,0,0,0,0
3403,0,0,0,0,0,0,0,0
3405,0,0,0,0,0,0,0,0
3406,3.53183645396705,4.04957649910512,4.75782943013261,0.768706690806,1.84501571389187,5.67018626133693,1.05150193874993,1.68009449448814
3407,0,0,0,0,0,0,0,0
3408,0,0,0,0,0,0,0,0
3409,7.06367290793411,8.09915299821023,2.37891471506631,9.99318698047799,5.53504714167562,5.67018626133693,2.10300387749986,3.36018898897629
3411,0,0,0,0,0,0,0,0
3413,1.17727881798902,1.01239412477628,1.18945735753315,0,0,0,2.10300387749986,0
3415,0,0,0,0,0,0,0,0
3417,1.17727881798902,0,0,0.768706690806,2.76752357083781,0,1.05150193874993,0.840047247244072
3420,0,0,0,0,0,0,0,0
3421,0,0,2.37891471506631,0,0,0,0,0
3422,0,0,0,0,0,0,0,0
3423,0,0,0,0,0,0,0,0
3425,0,0,0,0,0,0,0,0
3427,0,0,0,0,0,0,0,0
3430,0,0,1.18945735753315,0,0,0,0,0
3431,0,0,0,0,0,0,3.1545058162498,0
3432,0,0,0,0,0,0,0,0
3433,0,0,0,0,0,0,0,0
3434,0,0,0,0,0,0,0,0
3436,0,0,0,0,0,0,0,0
3439,0,0,0,0,0,0,0,0
3441,0,0,0,0,0,0,0,0
3442,0,0,0,0,0,0,0,0
3443,0,0,0,0,0,0,0,0
3445,0,0,0,0,0,0,0,0
3448,0,0,0,0,0,0,0,0
3449,0,0,0,0,0,0,0,0
3451,0,1.01239412477628,0,0,0,1.89006208711231,0,0.840047247244072
3452,0,0,0,0,0,0,0,0
3456,0,0,0,0,0,0,0,0
3458,0,0,0,0,0,0,0,0
3459,0,0,0,0,0,0,0,0
3461,0,0,0,0,0,0,0,0
3466,0,0,0,0,0,0,0,0
3468,0,0,0,0,0,0,0,0
3470,0,0,0,0,0,0,0,0
3471,0,0,0,0,0,0,0,0
3473,0,0,0,0,0,0,0,0
3475,0,0,0,0,0,0,0,0
3478,0,0,0,0,0,0,0,0
3489,0,0,0,0,0,0,0,0
3490,0,0,0,0,0,0,0,0.840047247244072
3491,0,0,0,0,0,0,0,0
3492,0,0,0,0,0,0,0,0
3495,0,0,0,0,0,0,0,0
3497,0,0,0,0,0,0,0,0
3498,0,0,0,0,0,0,0,0
3503,4.70911527195607,0,8.32620150273207,4.612240144836,0,1.89006208711231,0,0
3505,0,0,0,0,0,0,0,0
3506,1.17727881798902,0,0,1.537413381612,0,0,0,0
3508,0,1.01239412477628,4.75782943013261,0,0.922507856945936,0.945031043556156,2.10300387749986,0
3509,0,0,0,0,0,0.945031043556156,0,0.840047247244072
3510,0,0,0,0,0,0,0,0
3511,0,0,0,0,0,0,0,0
3512,0,0,0,0,0,0,0,0
3513,0,0,0,0,0,0.945031043556156,0,0
3514,0,0,0,0,0,0,0,0
3516,0,0,0,0,0,0,0,0
3518,0,0,0,0,0,0,0,0
3520,0,0,0,0,0,0,0,0
3521,1.17727881798902,0,2.37891471506631,0.768706690806,0.922507856945936,0.945031043556156,3.1545058162498,1.68009449448814
3522,2.35455763597804,1.01239412477628,0,1.537413381612,0,1.89006208711231,0,0
3523,0,0,0,0,0,0,0,0
3524,0,0,0,0,0,0,0,0
3525,0,1.01239412477628,0,0,0,0,0,0
3526,0,0,0,0,0,0.945031043556156,0,0
3527,2.35455763597804,2.02478824955256,0,1.537413381612,0.922507856945936,0,1.05150193874993,1.68009449448814
3528,0,1.01239412477628,0,0,0,0,0,0
3529,0,0,0,0,0,0.945031043556156,0,0
3530,0,0,0,0,0,0,3.1545058162498,0.840047247244072
3533,1.17727881798902,1.01239412477628,0,0,0,0,0,0.840047247244072
3537,9.41823054391214,2.02478824955256,3.56837207259946,3.84353345403,2.76752357083781,16.0655277404546,5.25750969374966,4.20023623622036
3539,0,2.02478824955256,0,0,0,1.89006208711231,0,0
3540,0,0,0,0,0,0,1.05150193874993,0
3542,2.35455763597804,15.1859118716442,0,2.306120072418,0,0.945031043556156,3.1545058162498,13.4407559559051
3543,0,0,0,0,0,0,0,0
3544,0,0,0,0,0,0,0,0
3545,0,0,0,0,0,0,0,0
3546,0,0,0,0,0,0,1.05150193874993,0
3547,141.273458158682,39.4833708662749,148.682169691644,81.482909225436,134.686147114107,102.063352704065,154.57078499624,57.963260059841
3548,1.17727881798902,2.02478824955256,0,0,6.45755499862155,0.945031043556156,0,2.52014174173222
3550,0,0,0,0,0,0,0,0
3551,0,0,0,0,0,0,0,0
3552,15.3046246338572,18.223094245973,19.0313177205305,16.142840506926,7.38006285556749,11.3403725226739,10.5150193874993,4.20023623622036
3553,0,0,0,0,0,0,1.05150193874993,0
3555,0,0,0,0,0,0,0,0
3557,0,0,0,0,0,0,0,0
3558,0,0,0,0,0,0,0,0
3559,0,0,0,0,0,0,0,0
3561,0,0,0,0,0,0,0,0
3562,0,0,0,0,0,0,0,0
3564,0,0,0,0,0,0,0,0
3565,0,0,0,0,0,0,0,1.68009449448814
3566,0,0,0,0,0,0,0,0
3567,0,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0,0
3574,0,0,0,0,0,0,0,0
3577,0,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0,0
3586,0,0,0,0,0,0,0,0
3587,0,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0,0
3593,1.17727881798902,0,0,0,0,0.945031043556156,3.1545058162498,0
3594,1.17727881798902,0,0,0,0.922507856945936,0,0,0
3595,0,0,0,0,0,0,0,0
3597,0,0,0,0,0,0,0,0
3598,0,0,0,0,0,0,0,0
3599,0,0,1.18945735753315,0,0,0,0,0
3600,5.88639408994509,5.0619706238814,2.37891471506631,0.768706690806,1.84501571389187,2.83509313066847,7.36051357124952,5.04028348346443
3601,0,0,2.37891471506631,0.768706690806,0,0,1.05150193874993,0
3602,0,0,0,0,0,0.945031043556156,0,0
3604,0,2.02478824955256,2.37891471506631,2.306120072418,2.76752357083781,1.89006208711231,0,0.840047247244072
3605,8.24095172592313,13.1611236220916,0,3.84353345403,5.53504714167562,12.28540356623,18.9270348974988,10.0805669669289
3606,0,0,0,0,0,0,0,0
3609,0,1.01239412477628,0,0,0,0,0,0.840047247244072
3610,0,0,0,1.537413381612,1.84501571389187,1.89006208711231,1.05150193874993,0
3611,0,0,0,0,0,0,0,0
3615,0,0,0,0,0,0,0,0
3616,0,0,0,0,0,0,0,0
3618,0,0,0,0,0,0,0,0
3620,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,0
3622,0,1.01239412477628,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0
3636,0,0,0,0,0,0,0,0
3637,0,0,0,0,0,0,0,0
3640,0,0,0,0,0,0,0,0
3642,0,0,0,0,0,0,1.05150193874993,0
3643,0,0,0,0,0,0,0,0
3644,0,0,0,0,0,0,0,0
3646,0,0,0,0,0,0,0,0
3648,0,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0,0
3656,0,0,3.56837207259946,0.768706690806,4.61253928472968,6.61521730489309,2.10300387749986,0.840047247244072
3658,0,0,0,0,0,0,0,0.840047247244072
3659,11.7727881798902,5.0619706238814,11.8945735753315,7.68706690806,14.760125711135,12.28540356623,17.8755329587488,3.36018898897629
3663,0,0,0,0,0,0,0,0
3672,0,0,0,0,0,0,0,0
3673,0,0,0,0,0,0,0,0
3674,2.35455763597804,0,0,0,0.922507856945936,0,3.1545058162498,0
3675,0,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,2.10300387749986,0
3677,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0,0
3679,0,0,0,0.768706690806,0,0,0,0
3680,0,0,8.32620150273207,2.306120072418,9.22507856945936,5.67018626133693,2.10300387749986,0
3682,0,1.01239412477628,0,0,0,0,0,0
3683,0,0,0,0,0,0,0,0
3684,0,2.02478824955256,1.18945735753315,0,0.922507856945936,0,0,0
3687,1.17727881798902,6.07436474865768,4.75782943013261,9.224480289672,1.84501571389187,0,2.10300387749986,0
3688,1.17727881798902,0,3.56837207259946,0,0.922507856945936,0.945031043556156,6.30901163249959,1.68009449448814
3689,0,0,0,0,0,0,0,0
3690,65.927613807385,9.11154712298651,23.7891471506631,114.537296930094,28.597743565324,22.6807450453477,25.2360465299984,21.0011811811018
3692,2.35455763597804,1.01239412477628,2.37891471506631,8.455773598866,18.4501571389187,8.5052793920054,5.25750969374966,0.840047247244072
3694,0,0,0,0,0,0,0,0.840047247244072
3698,0,0,0,1.537413381612,0,0,0,0
3699,0,0,1.18945735753315,1.537413381612,0,0,2.10300387749986,1.68009449448814
3701,0,0,2.37891471506631,0,3.69003142778375,0.945031043556156,1.05150193874993,0
3703,0,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0,0
3710,0,0,0,0,0,0,0,0
3711,0,0,0,0.768706690806,0.922507856945936,0,0,0
3713,0,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0,0
3715,1.17727881798902,0,0,0,0.922507856945936,0.945031043556156,2.10300387749986,0
3716,0,3.03718237432884,0,0,1.84501571389187,0,0,0
3720,0,0,1.18945735753315,0.768706690806,1.84501571389187,0.945031043556156,0,1.68009449448814
3722,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0,0
3724,0,0,0,0,1.84501571389187,0,0,0
3726,0,0,0,0,0,0,0,0
3727,0,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0,0
3730,0,0,1.18945735753315,0.768706690806,0,0,0,0
3731,0,0,0,0,0,0,0,0
3732,0,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0,0
3743,47.0911527195607,8.09915299821023,152.250541764244,49.197228211584,69.1880892709452,49.1416142649201,28.3905523462482,59.6433545543291
3748,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0
3751,32.9638069036925,15.1859118716442,55.9044958040582,39.204041231106,51.6604399889724,20.7906829582354,29.4420542849981,12.6007087086611
3757,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,0
3761,0,0,0,0,0,0,0,0
3769,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,0,0
3776,3.53183645396705,8.09915299821023,3.56837207259946,4.612240144836,0.922507856945936,3.78012417422462,6.30901163249959,2.52014174173222
3777,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0
3781,0,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0,0
3786,0,0,0,0,0,0,0,0
3788,1.17727881798902,0,0,0,1.84501571389187,0,0,0
3790,0,0,0,0,0,0,0,0
3792,0,0,0,0.768706690806,0,0,0,0
3795,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0,0
3799,11.7727881798902,24.2974589946307,1.18945735753315,11.53060036209,2.76752357083781,2.83509313066847,3.1545058162498,1.68009449448814
3804,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,1.05150193874993,0
3811,1.17727881798902,1.01239412477628,36.8731780835278,9.99318698047799,5.53504714167562,6.61521730489309,13.6695252037491,5.04028348346443
3812,4.70911527195607,1.01239412477628,7.13674414519892,7.68706690806,3.69003142778375,2.83509313066847,0,0.840047247244072
3814,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0,0
3827,1.17727881798902,1.01239412477628,2.37891471506631,2.306120072418,0,0,1.05150193874993,0.840047247244072
3832,0,1.01239412477628,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,0
3835,0,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0
3839,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0,0
3842,0,0,0,0.768706690806,0,0,0,0
3843,0,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0
3847,3.53183645396705,0,0,0.768706690806,10.1475864264053,2.83509313066847,16.8240310199989,1.68009449448814
3850,15.3046246338572,2.02478824955256,3.56837207259946,3.84353345403,16.6051414250269,7.56024834844925,25.2360465299984,10.9206142141729
3853,0,0,0,0,0,0,0,0
3854,0,0,0,0,0,0,0,0
3857,0,0,0,0,0,0,0,0
3859,0,0,0,0,0,0,0,0
3861,0,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0
3866,0,0,0,0,0,0,0,0
3867,0,0,0,0,0,0,0,0
3868,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0
3876,0,1.01239412477628,0,0,0,0,0,0
3880,0,0,0,0,0,0,0,0
3881,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0
3883,0,3.03718237432884,1.18945735753315,0.768706690806,1.84501571389187,0.945031043556156,0,0
3886,0,0,0,0,0,0,0,0
3887,0,2.02478824955256,0,3.074826763224,0,0,0,0.840047247244072
3888,0,0,0,0,0,0,0,0
3891,0,0,0,0,0,0,0,0
3892,3.53183645396705,0,0,0,0,0.945031043556156,2.10300387749986,3.36018898897629
3894,0,3.03718237432884,2.37891471506631,0.768706690806,0.922507856945936,1.89006208711231,0,0.840047247244072
3895,3.53183645396705,4.04957649910512,1.18945735753315,8.455773598866,0,0.945031043556156,1.05150193874993,0
3898,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0
3901,1.17727881798902,1.01239412477628,0,0,0,0,0,2.52014174173222
3902,2.35455763597804,0,0,0.768706690806,0.922507856945936,0,0,0
3903,0,0,0,0,0,0,0,0
3905,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0
3907,0,0,0,0,0,0,0,0
3908,0,0,4.75782943013261,1.537413381612,1.84501571389187,0,1.05150193874993,0.840047247244072
3912,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0,0.840047247244072
3915,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,0.945031043556156,0,2.52014174173222
3921,2.35455763597804,2.02478824955256,1.18945735753315,1.537413381612,1.84501571389187,0.945031043556156,11.5665213262492,0.840047247244072
3922,1.17727881798902,2.02478824955256,1.18945735753315,0.768706690806,0,0.945031043556156,0,0
3927,0,0,0,0.768706690806,1.84501571389187,0,0,0.840047247244072
3929,0,0,0,0,0,0,0,0
3931,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0,0
3937,82.4095172592313,36.446188491946,64.2306973067903,46.12240144836,16.6051414250269,18.9006208711231,49.4205911212468,5.8803307307085
3941,0,0,0,0,0.922507856945936,0,0,0
3942,0,0,0,0,0,0,0,0
3943,0,0,0,0,0.922507856945936,0,0,0.840047247244072
3946,0,0,0,0,0.922507856945936,0.945031043556156,0,0.840047247244072
3949,1.17727881798902,13.1611236220916,16.6524030054641,43.047574685136,3.69003142778375,10.3953414791177,21.0300387749986,21.8412284283459
3950,0,0,0,0,0,0,0,0
3951,3.53183645396705,0,27.3575192232625,0,17.5276492819728,1.89006208711231,8.41201550999945,0
3955,0,1.01239412477628,1.18945735753315,0,0,0,0,2.52014174173222
3956,0,0,0,0,0,0,0,0
3957,0,0,0,0,0,0,0,0
3959,0,1.01239412477628,2.37891471506631,0,0.922507856945936,0,0,0
3962,0,0,0,0,0,0,0,0
3963,0,0,0,0,0,0.945031043556156,0,0
3964,0,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0,0
3967,0,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,1.05150193874993,0
3969,1.17727881798902,0,0,0,0,0,0,0.840047247244072
3970,0,0,0,0,0,0,0,0
3971,2.35455763597804,0,1.18945735753315,0.768706690806,0,0.945031043556156,4.20600775499973,0
3972,0,0,0,0,0,0,0,0
3976,0,0,0,0.768706690806,0,0,0,0
3977,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0
3979,0,0,0,0,0.922507856945936,0,0,0.840047247244072
3980,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0,0
3986,0,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0
4003,0,0,0,0,0,1.89006208711231,0,0
4006,0,0,0,0,0,0,0,0
4009,2.35455763597804,0,0,0,0,0,0,0
4012,1.17727881798902,0,1.18945735753315,0,0,0,0,0
4013,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0
4017,0,0,0,0,0.922507856945936,0,0,0
4018,0,0,0,0,0,0,0,0
4021,0,0,0,0.768706690806,0,0,0,0
4023,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,0
4027,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0
4029,0,0,1.18945735753315,0,0,0.945031043556156,0,0
4034,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0
4039,0,0,0,0.768706690806,0,0,0,0
4043,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0
4047,0,0,1.18945735753315,0,0,0,0,0
4048,0,0,0,0,0,0,0,0
4050,3.53183645396705,20.2478824955256,7.13674414519892,32.285681013852,15.6826335680809,6.61521730489309,5.25750969374966,10.9206142141729
4051,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0
4053,0,0,0,0,0,0,0,0
4054,0,0,0,0,0,0,0,0
4055,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0,0
4060,0,0,1.18945735753315,0,0,0,0,0
4061,0,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0,0
