erv,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
3674,2,0,0,0,1,0,3,0
3675,0,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,2,0
3677,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0,0
3679,0,0,0,1,0,0,0,0
3680,0,0,7,3,10,6,2,0
3682,0,1,0,0,0,0,0,0
3683,0,0,0,0,0,0,0,0
3684,0,2,1,0,1,0,0,0
3687,1,6,4,12,2,0,2,0
3688,1,0,3,0,1,1,6,2
3689,0,0,0,0,0,0,0,0
3690,56,9,20,149,31,24,24,25
3692,2,1,2,11,20,9,5,1
3694,0,0,0,0,0,0,0,1
3698,0,0,0,2,0,0,0,0
3699,0,0,1,2,0,0,2,2
3701,0,0,2,0,4,1,1,0
3703,0,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0,0
3710,0,0,0,0,0,0,0,0
3711,0,0,0,1,1,0,0,0
3713,0,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0,0
3715,1,0,0,0,1,1,2,0
3716,0,3,0,0,2,0,0,0
3720,0,0,1,1,2,1,0,2
3722,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0,0
3724,0,0,0,0,2,0,0,0
3726,0,0,0,0,0,0,0,0
3727,0,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0,0
3730,0,0,1,1,0,0,0,0
3731,0,0,0,0,0,0,0,0
3732,0,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0,0
3743,40,8,128,64,75,52,27,71
3748,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0
3751,28,15,47,51,56,22,28,15
3757,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,0
3761,0,0,0,0,0,0,0,0
3769,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,0,0
3776,3,8,3,6,1,4,6,3
3777,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0
3781,0,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0,0
3786,0,0,0,0,0,0,0,0
3788,1,0,0,0,2,0,0,0
3790,0,0,0,0,0,0,0,0
3792,0,0,0,1,0,0,0,0
3795,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0,0
3799,10,24,1,15,3,3,3,2
3804,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,1,0
3811,1,1,31,13,6,7,13,6
3812,4,1,6,10,4,3,0,1
3814,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0,0
3827,1,1,2,3,0,0,1,1
3832,0,1,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,0
3835,0,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0
3839,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0,0
3842,0,0,0,1,0,0,0,0
3843,0,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0
3847,3,0,0,1,11,3,16,2
3850,13,2,3,5,18,8,24,13
3853,0,0,0,0,0,0,0,0
3854,0,0,0,0,0,0,0,0
3857,0,0,0,0,0,0,0,0
3859,0,0,0,0,0,0,0,0
3861,0,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0
3866,0,0,0,0,0,0,0,0
3867,0,0,0,0,0,0,0,0
3868,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0
3876,0,1,0,0,0,0,0,0
3880,0,0,0,0,0,0,0,0
3881,0,0,0,0,0,0,0,0
3882,0,0,0,0,0,0,0,0
3883,0,3,1,1,2,1,0,0
3886,0,0,0,0,0,0,0,0
3887,0,2,0,4,0,0,0,1
3888,0,0,0,0,0,0,0,0
3891,0,0,0,0,0,0,0,0
3892,3,0,0,0,0,1,2,4
3894,0,3,2,1,1,2,0,1
3895,3,4,1,11,0,1,1,0
3898,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0
3901,1,1,0,0,0,0,0,3
3902,2,0,0,1,1,0,0,0
3903,0,0,0,0,0,0,0,0
3905,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0
3907,0,0,0,0,0,0,0,0
3908,0,0,4,2,2,0,1,1
3912,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0
3914,0,0,0,0,0,0,0,1
3915,0,0,0,0,0,0,0,0
3916,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,1,0,3
3921,2,2,1,2,2,1,11,1
3922,1,2,1,1,0,1,0,0
3927,0,0,0,1,2,0,0,1
3929,0,0,0,0,0,0,0,0
3931,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0
3935,0,0,0,0,0,0,0,0
3937,70,36,54,60,18,20,47,7
3941,0,0,0,0,1,0,0,0
3942,0,0,0,0,0,0,0,0
3943,0,0,0,0,1,0,0,1
3946,0,0,0,0,1,1,0,1
3949,1,13,14,56,4,11,20,26
3950,0,0,0,0,0,0,0,0
3951,3,0,23,0,19,2,8,0
3955,0,1,1,0,0,0,0,3
3956,0,0,0,0,0,0,0,0
3957,0,0,0,0,0,0,0,0
3959,0,1,2,0,1,0,0,0
3962,0,0,0,0,0,0,0,0
3963,0,0,0,0,0,1,0,0
3964,0,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0
3966,0,0,0,0,0,0,0,0
3967,0,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,1,0
3969,1,0,0,0,0,0,0,1
3970,0,0,0,0,0,0,0,0
3971,2,0,1,1,0,1,4,0
3972,0,0,0,0,0,0,0,0
3976,0,0,0,1,0,0,0,0
3977,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0
3979,0,0,0,0,1,0,0,1
3980,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0,0
3986,0,0,0,0,0,0,0,0
3987,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0,0
3992,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0
4003,0,0,0,0,0,2,0,0
4006,0,0,0,0,0,0,0,0
4009,2,0,0,0,0,0,0,0
4012,1,0,1,0,0,0,0,0
4013,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0
4017,0,0,0,0,1,0,0,0
4018,0,0,0,0,0,0,0,0
4021,0,0,0,1,0,0,0,0
4023,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,0
4027,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0
4029,0,0,1,0,0,1,0,0
4034,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0
4039,0,0,0,1,0,0,0,0
4043,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0
4047,0,0,1,0,0,0,0,0
4048,0,0,0,0,0,0,0,0
4050,3,20,6,42,17,7,5,13
4051,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0
4053,0,0,0,0,0,0,0,0
4054,0,0,0,0,0,0,0,0
4055,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0,0
4060,0,0,1,0,0,0,0,0
4061,0,0,0,0,0,0,0,0
4062,0,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,6,0,0
4070,0,0,0,0,0,0,0,0
4071,2,0,0,0,4,0,1,0
4074,0,0,0,0,0,0,0,0
4086,1,2,0,0,1,2,1,0
4088,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,2,0
4094,0,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0,0
4098,1,0,3,4,0,2,0,0
4099,0,2,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0
4104,0,0,1,0,0,0,0,0
4109,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,1,0,0
4123,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0
4126,0,0,0,0,0,0,2,0
4128,0,0,0,0,0,0,0,0
4129,0,0,0,0,0,0,0,0
4130,0,2,1,0,0,0,0,2
4133,0,0,1,0,0,0,0,0
4136,0,0,0,0,0,0,0,0
4137,0,0,0,1,0,1,0,0
4138,0,0,0,0,0,0,0,0
4139,0,0,1,1,6,2,0,0
4141,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0
4146,1,0,0,1,0,0,0,0
4147,1,1,0,0,1,0,1,2
4150,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0
4152,10,12,1,20,8,4,2,1
4153,0,1,4,1,0,0,0,0
4154,0,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,1
4165,0,0,0,0,0,0,0,0
4166,0,0,0,0,2,1,2,0
4167,0,0,0,0,0,0,0,0
4174,29,16,55,37,63,43,17,9
4175,0,0,0,0,0,0,0,0
4176,2,0,0,0,0,0,0,0
4177,0,0,0,0,1,2,0,0
4180,0,0,0,0,0,0,0,0
4181,4,1,7,9,7,8,2,0
4182,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0
4184,3,2,4,7,1,0,4,1
4185,0,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0
4194,0,0,1,0,0,0,1,0
4195,0,0,0,0,0,0,0,0
4197,0,1,0,0,0,0,0,0
4199,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0
4204,0,0,0,1,0,0,0,0
4213,12,20,9,19,21,18,18,24
4215,0,0,2,0,1,2,0,0
4216,0,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0,0
4218,0,0,3,0,1,0,1,0
4219,0,0,0,0,0,0,0,0
4220,7,4,2,6,1,2,8,3
4221,0,0,1,0,0,0,0,0
4222,0,0,0,0,0,0,0,0
4224,0,0,7,0,1,0,0,0
4225,0,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0,1
4229,0,0,0,0,0,0,0,0
4231,4,0,2,1,3,1,5,0
4232,0,0,0,0,0,0,0,0
4235,3,9,2,5,1,0,0,1
4242,0,0,0,0,0,0,0,0
4243,0,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0,0
4249,4,2,1,16,3,8,3,7
4250,0,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0,0
4254,1,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,1,0
4258,0,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,2,0
4260,0,0,0,0,0,0,1,0
4261,0,0,0,0,0,0,0,0
4263,0,0,0,0,0,0,0,1
4267,2,0,0,0,0,1,2,2
4268,0,0,0,0,0,0,0,0
4269,0,0,0,0,0,0,0,0
4270,0,0,0,0,0,0,0,0
4271,0,0,0,0,0,0,0,0
4274,0,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,1,0
4279,57,45,43,109,72,46,49,40
4281,0,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,1,0
4291,0,0,0,0,0,0,0,0
4292,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0
4300,0,0,0,0,1,0,0,0
4301,0,1,0,0,0,0,0,0
4302,2,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0,0
4307,0,0,0,0,0,0,0,0
4308,2,0,0,0,0,0,1,1
4309,1,0,3,0,3,0,3,1
4310,0,0,0,0,0,0,0,0
4312,0,1,2,0,0,0,1,0
4314,1,0,0,0,0,0,0,0
4315,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,1
4321,0,0,0,1,0,0,0,0
4327,2,1,5,5,3,4,1,5
4329,0,0,0,1,0,0,0,0
4331,4,17,1,22,4,5,3,13
4332,38,53,36,76,74,61,19,35
4334,0,0,3,0,0,0,0,0
4335,11,11,65,25,58,38,73,34
4336,0,0,3,0,3,2,1,1
4337,0,0,1,0,0,0,0,0
4338,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0,0
4342,0,0,0,0,0,1,0,0
4346,0,0,0,0,0,1,0,0
4347,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0,0
4351,2,0,0,0,0,0,0,0
4352,1,26,1,45,5,30,5,58
4353,0,0,0,3,6,2,0,3
4354,0,0,0,0,0,0,0,0
4357,0,0,0,0,1,0,0,0
4360,24,37,6,125,21,110,3,80
4361,0,3,2,0,0,1,4,2
4362,0,0,0,0,0,0,0,0
4363,0,0,0,0,0,0,1,0
4365,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0,0
4374,1,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0,0
4378,1,0,0,0,0,0,0,2
4379,0,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0,0
4384,0,0,0,0,0,1,0,0
4389,0,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0
4401,0,0,2,2,0,0,1,0
4403,0,0,0,2,2,1,0,0
4405,0,0,4,3,0,0,1,0
4409,2,0,3,3,2,4,0,3
4410,0,0,0,0,0,0,0,0
4419,0,0,1,1,0,0,2,0
4420,0,0,0,0,0,2,0,0
4421,0,7,0,10,0,2,0,4
4426,0,0,27,8,8,4,6,3
4428,1,5,1,1,1,1,1,0
4429,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0
4438,0,0,0,1,0,0,0,2
4439,0,0,0,2,0,3,1,2
4440,0,0,0,0,0,0,0,0
4442,0,0,1,0,0,0,0,0
4443,0,1,0,1,0,4,1,1
4444,0,2,0,0,2,1,0,0
4447,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0
4452,12,13,2,0,1,1,0,0
4453,8,4,0,0,1,0,0,0
4454,1,1,0,0,1,1,0,0
4457,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0
4463,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,0
4465,1,0,0,0,2,0,0,2
4466,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,2,0
4471,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0
4475,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0,0
4484,0,1,0,1,0,1,1,0
4485,0,0,1,0,2,0,0,0
4487,6,5,0,1,2,7,0,1
4488,0,0,0,0,0,0,0,0
4489,19,14,86,15,59,19,22,2
4490,0,0,0,1,0,0,0,0
4491,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0
4505,0,0,0,0,0,0,0,0
4506,0,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0
4511,0,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0,0
4525,0,0,0,0,2,1,0,0
4526,0,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0,0
4529,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0
4533,0,0,5,3,1,0,0,0
4534,0,0,0,0,0,0,0,0
4535,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0
4539,3,0,3,1,5,1,6,2
4541,0,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0,0
4547,0,0,0,0,1,0,0,0
4548,0,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,3,0
4551,0,0,0,0,0,0,0,0
4555,3,0,0,19,2,12,2,8
4558,0,0,0,0,0,0,0,0
4559,0,0,1,0,0,0,0,1
4560,0,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0,0
4566,0,0,2,2,2,1,1,0
4567,1,0,2,0,0,0,0,0
4570,0,0,0,0,1,0,0,0
4572,0,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,1,0
4577,0,0,0,1,0,0,0,0
4579,2,0,0,1,1,0,2,0
4581,0,0,0,0,0,0,0,0
4583,1,0,0,0,0,0,1,0
4585,1,0,1,0,1,0,0,0
4587,0,0,0,0,0,1,0,0
4589,0,1,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0
4594,0,0,1,0,1,0,1,0
4595,0,0,0,0,0,0,0,0
4596,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,1
460,2,1,0,0,0,0,2,0
4601,0,0,6,0,1,0,0,0
4604,0,0,0,0,0,0,0,0
4605,0,0,1,1,0,1,0,1
4606,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
4611,0,1,0,4,0,0,2,1
4613,0,0,0,2,0,2,0,0
4614,0,0,0,0,0,0,0,0
4615,11,0,1,19,2,1,5,0
4617,0,0,0,0,0,0,0,0
4618,0,1,0,0,0,1,1,0
4619,0,0,0,1,0,1,0,0
4621,0,0,0,0,0,0,0,1
4623,0,0,1,0,1,0,0,0
4627,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0
4632,1,5,3,5,4,4,0,7
4633,0,0,1,2,0,0,0,2
4634,7,2,0,5,1,3,1,0
4639,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,1,0,0
4642,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,1,0,0
4646,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,0,0
465,1,0,0,0,0,0,0,0
4650,0,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,1,0
4653,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,1,4
4657,0,0,3,13,7,6,2,0
4658,2,0,8,20,6,16,7,7
4659,0,0,1,0,2,0,1,0
466,2,0,88,2,21,0,61,5
4662,0,0,0,0,0,0,0,0
4663,0,0,2,0,1,0,1,0
4664,0,0,2,0,0,0,0,1
4665,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,0,0
4667,0,0,0,0,0,0,0,0
4668,0,0,0,0,0,0,0,0
4669,0,0,1,1,0,0,0,0
467,0,0,0,0,0,0,1,0
4670,1,0,0,0,0,0,0,0
4673,0,0,0,0,0,0,0,0
4674,1,0,0,0,0,1,1,0
4676,0,0,0,0,0,0,0,0
4678,0,0,0,0,0,0,0,0
4679,0,0,0,0,1,0,0,0
468,22,3,41,4,56,9,30,32
4680,0,0,0,0,0,0,0,0
4681,0,0,0,0,0,0,0,0
4682,0,0,0,0,0,0,0,0
4683,0,0,0,0,0,0,0,0
4684,0,3,0,0,1,0,0,1
4685,0,0,0,0,0,0,0,0
4687,0,0,0,0,0,0,0,0
4688,0,0,0,0,0,0,0,0
4694,0,0,0,0,0,0,0,0
4695,0,0,0,1,0,0,0,0
4696,0,0,0,0,0,0,0,0
4697,0,0,0,0,0,0,0,0
4699,0,0,0,1,0,0,0,0
470,0,6,0,1,0,0,2,0
4700,0,0,0,0,0,0,0,0
4707,0,0,0,0,0,0,0,0
471,1,0,0,1,0,0,1,0
4710,0,0,0,0,0,0,0,0
4711,0,0,21,1,7,0,5,2
4713,2,3,9,1,3,20,9,6
4714,0,0,0,2,0,0,0,2
4715,0,4,0,3,0,0,0,3
4719,0,0,0,0,1,0,0,0
472,0,0,0,0,0,0,0,0
4720,2,2,2,2,2,13,3,0
4721,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0
4731,0,0,2,0,1,0,0,0
4734,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0
4736,79,7,3353,2264,1497,500,712,200
4739,0,0,0,1,0,0,0,0
4741,0,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0,0
4744,2,2,1,1,6,4,5,2
4745,51,12,107,38,84,34,147,35
475,0,0,0,0,0,0,0,0
4752,2,0,0,2,0,1,0,0
4754,0,0,0,0,0,0,0,0
4755,0,0,0,0,0,0,0,1
4757,0,2,0,2,0,2,0,1
4758,0,1,0,0,0,0,0,0
4760,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0
4765,50,84,62,71,84,90,81,83
4766,0,2,0,2,1,0,0,0
4767,14,12,7,7,7,21,23,3
4768,0,0,0,0,0,0,1,0
4769,0,2,0,1,0,0,0,1
4770,2,0,4,0,2,2,2,0
4771,3,2,1,0,1,0,4,0
4772,0,0,0,0,0,0,0,0
4776,1,1,0,0,1,0,0,0
4777,0,1,0,0,0,0,0,0
4778,0,0,0,0,0,1,0,0
4779,1,4,2,1,3,1,4,7
478,0,0,0,0,0,0,0,0
4780,1,0,0,0,0,0,2,0
4783,0,0,0,0,0,0,0,0
4784,18,1,31,13,17,3,28,6
4785,0,0,0,0,0,0,0,0
4787,0,0,0,0,0,0,0,0
4790,2,1,1,1,0,0,1,0
4791,0,0,0,0,1,0,0,0
4792,0,0,0,0,0,0,0,0
4795,1,0,2,0,0,0,0,0
4797,0,0,0,0,0,0,0,0
4798,0,0,0,2,3,0,0,0
4800,0,0,1,0,0,0,0,0
4801,0,0,0,0,0,0,0,0
4803,0,1,0,1,0,0,0,0
4804,2,1,2,5,0,0,1,4
4806,0,0,1,1,0,1,0,1
4807,0,0,0,0,0,0,0,0
4809,0,0,0,1,0,0,3,0
4812,0,0,0,2,0,0,2,0
4813,0,0,1,0,1,0,0,0
4815,0,0,0,0,0,0,0,0
4817,0,0,0,0,0,0,0,0
4818,0,0,0,0,0,0,0,0
4820,0,1,0,0,0,0,0,0
4821,0,0,0,1,0,0,0,0
4825,0,0,0,0,0,0,0,0
4827,0,0,0,0,0,0,0,0
4828,0,0,0,0,0,0,0,0
483,0,0,12,8,0,0,1,1
4830,79,2,204,48,114,17,48,120
4832,0,0,0,0,0,0,0,0
4834,0,0,0,0,0,0,0,0
4837,0,0,0,0,0,0,0,0
4838,1,0,1,0,1,2,0,0
4839,0,0,0,0,1,0,0,0
4841,0,0,0,0,0,0,0,0
4842,0,0,0,0,0,0,0,0
4843,7,2,0,0,1,2,0,0
4846,0,0,0,0,0,0,0,0
4847,0,0,0,0,0,0,0,0
4849,0,0,2,0,1,1,1,2
485,0,0,0,0,0,0,0,0
4851,0,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0
4856,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
4861,0,0,0,0,0,0,0,0
4862,0,0,0,0,0,1,0,0
4864,0,0,0,0,0,0,0,0
4865,0,0,1,0,0,0,0,0
4866,0,0,0,0,0,0,0,0
4867,0,0,0,0,0,1,0,0
4868,0,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0,0
4870,0,0,0,0,0,0,0,0
4873,0,0,0,0,0,0,0,0
4878,0,0,0,0,0,0,0,0
4881,0,0,0,0,0,0,0,1
4882,0,0,0,0,0,0,0,0
4884,0,0,0,0,0,0,0,0
4885,0,0,0,0,0,0,0,0
4886,0,0,0,0,0,0,0,0
4890,0,0,0,0,0,0,0,0
4894,0,0,0,0,0,0,0,0
4895,0,0,0,0,0,2,0,0
4896,2,0,58,0,4,0,35,24
490,0,0,0,0,0,0,0,0
4902,0,0,0,1,1,0,0,0
4905,0,0,0,0,0,0,3,1
4906,0,0,0,0,0,0,0,1
491,0,0,0,0,0,0,0,0
493,0,2,0,1,1,0,0,1
496,3,4,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
501,2,0,0,1,2,1,0,1
502,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0
5022,0,0,0,0,0,0,0,0
5023,0,0,0,0,0,0,0,0
5024,0,0,0,0,0,0,0,0
5027,0,0,0,0,0,0,0,0
5028,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0
5031,0,0,1,0,0,0,3,0
5035,0,0,4,0,0,0,0,0
5036,0,0,0,0,0,0,0,0
5038,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0
5043,0,0,0,0,0,0,0,0
5044,0,0,0,0,0,0,0,0
5045,0,0,0,0,0,0,0,0
5046,0,0,0,1,0,0,0,0
5047,0,0,0,0,0,0,0,0
5048,0,0,0,0,0,0,0,0
5049,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
5050,0,0,0,0,0,0,0,0
5052,0,0,0,0,0,0,0,0
5053,0,0,1,8,1,0,0,0
5054,0,0,0,2,1,0,0,0
5055,0,0,0,0,0,0,0,0
5056,0,0,0,0,0,0,0,0
5057,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0
5062,0,0,1,0,0,0,0,0
5064,0,0,0,0,0,0,0,0
5066,0,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0,0
5068,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0
5070,0,0,0,0,0,0,0,0
5072,0,0,0,0,0,0,0,0
5073,0,0,0,0,0,0,0,0
5074,0,0,0,0,0,0,0,0
5075,0,0,0,0,0,0,0,0
5078,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0
5080,0,0,0,0,0,0,0,0
5081,0,0,0,0,0,0,0,0
5082,0,0,0,0,0,0,0,0
5088,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,1
